"","Name","Adjusted","Year","Biomass_est","Biomass_lo","Biomass_hi","Catch_est","Catch_lo","Catch_hi","Status","Fishing_est"
"2636","Sphoeroides","MT_40",2032,515.663746125688,238.362032284617,723.806848835741,38.3772576704901,8.98503365054647,215.767968728847,"MPA 2020",0.0753321198688898
"2637","Sphoeroides","MT_40",2033,517.883425737504,245.159841099842,737.678246035815,37.7542579329628,9.15159797291316,216.121540079588,"MPA 2020",0.0737186766487795
"2638","Sphoeroides","MT_40",2034,519.877315912071,250.083767204326,750.423203980489,37.1119231880007,9.21536404939816,215.852057203211,"MPA 2020",0.0721397933204834
"2639","Sphoeroides","MT_40",2035,521.73239776981,253.631881724282,762.371306234136,36.4634248765425,9.20264002137595,215.148968825259,"MPA 2020",0.0705947291816006
"2640","Sphoeroides","MT_60",2015,48.9833274772103,9.89296488213639,79.6861423953333,3.99257405259755,0.45415745446993,35.0993706017829,"MPA 2020",0.115218758244735
"2641","Sphoeroides","MT_60",2016,68.7889061261367,13.0953281442435,97.0690995155676,5.522864789525,0.58902774371277,41.7098599507297,"MPA 2020",0.112749890094636
"2642","Sphoeroides","MT_60",2017,95.6555413400541,17.299705114618,118.411908757164,7.58975280545259,0.762989267613619,49.7198536354361,"MPA 2020",0.110333965647534
"2643","Sphoeroides","MT_60",2018,131.141692494596,22.7865556143425,144.36785424346,10.3279157115555,0.986355742811397,59.3522542487743,"MPA 2020",0.10796986318691
"2644","Sphoeroides","MT_60",2019,176.293403473891,29.8885283202368,175.518944880029,13.8559705666747,1.27135398674277,70.811767693647,"MPA 2020",0.105656487293281
"2645","Sphoeroides","MT_60",2020,231.679220565043,39.0510768282624,215.919042607431,17.434188560932,1.56084906851057,80.5800759094861,"MPA 2020",0.098893028425275
"2646","Sphoeroides","MT_60",2021,294.499846845099,50.6285816102047,264.294271085625,22.3438299625002,1.99201247938862,95.3564291924759,"MPA 2020",0.0967743178728831
"2647","Sphoeroides","MT_60",2022,359.838316414489,64.9762947411565,320.143718783814,27.7092247038561,2.52288005615476,111.931520563723,"MPA 2020",0.0947011105001153
"2648","Sphoeroides","MT_60",2023,421.126074467813,82.3172141882171,380.814998582698,33.0545941597617,3.16341189452559,129.958695858831,"MPA 2020",0.0926724308569783
"2649","Sphoeroides","MT_60",2024,472.502439478291,102.621770062954,441.588482015704,37.8060438451532,3.91628723675373,148.846720638808,"MPA 2020",0.0906873134602937
"2650","Sphoeroides","MT_60",2025,511.158027096169,125.483201514895,498.315583773908,41.4975136607787,4.77220537384457,167.791677312586,"MPA 2020",0.0887448046350227
"2651","Sphoeroides","MT_60",2026,537.785497490763,150.042880795201,549.72982867826,43.9489821574192,5.70562886250418,185.882213116316,"MPA 2020",0.0868439677117957
"2652","Sphoeroides","MT_60",2027,555.118785134237,175.035618061636,595.908537154673,45.2791496954113,6.67323637155748,202.262291632058,"MPA 2020",0.0849838883546774
"2653","Sphoeroides","MT_60",2028,566.187475502755,198.996361594274,636.72166289892,45.7680828725654,7.61764254761769,216.298131957009,"MPA 2020",0.0831636771574067
"2654","Sphoeroides","MT_60",2029,573.389081380367,220.584994567314,672.138043425465,45.705644256365,8.47740144999697,227.682379547035,"MPA 2020",0.0813824692958179
"2655","Sphoeroides","MT_60",2030,578.325519922711,238.894089492576,702.540981369282,45.3144378850982,9.20079015356463,236.437150646773,"MPA 2020",0.0796394227194451
"2656","Sphoeroides","MT_60",2031,581.970762267133,253.594530782308,728.643907289505,44.7400120734854,9.75754904214777,242.83044419079,"MPA 2020",0.0779337161952019
"2657","Sphoeroides","MT_60",2032,584.886037301112,264.873139350531,751.285066343357,44.0691255899782,10.1430228070786,247.257017110652,"MPA 2020",0.0762645477410508
"2658","Sphoeroides","MT_60",2033,587.384968201306,273.238279751092,771.262403118908,43.3507980983637,10.3736327968045,250.133656649157,"MPA 2020",0.0746311334943586
"2659","Sphoeroides","MT_60",2034,589.639772398543,279.311877140382,789.246621183006,42.6118795389945,10.4775135596107,251.83319406481,"MPA 2020",0.0730327069011763
"2660","Sphoeroides","MT_60",2035,591.744119441839,283.683824386721,805.757210091993,41.8668121643648,10.4854345519681,252.656665801834,"MPA 2020",0.0714685181089091
"2661","Squatina","MT",2015,505.121400197186,60.2270966198415,707.725438292336,13.7754689956008,0.983704441422861,192.906750235339,"MPA 2020",0.0280010548982896
"2662","Squatina","MT",2016,518.836843289692,61.5307483234103,610.7233088919,13.8408694944438,0.983152821565719,161.783952546438,"MPA 2020",0.0274010752445662
"2663","Squatina","MT",2017,533.123876607751,62.8818418944828,530.461752423044,13.9120664808941,0.982910742257023,136.618003612326,"MPA 2020",0.0268139525186462
"2664","Squatina","MT",2018,547.997767004216,64.281691609429,463.617029821409,13.9888566360638,0.982969237521233,116.120870466108,"MPA 2020",0.0262394112322907
"2665","Squatina","MT",2019,563.473956175096,65.7316566038774,407.607625749329,14.0710382893361,0.983319751365541,99.3135086807753,"MPA 2020",0.025677181799954
"2666","Squatina","MT",2020,580.184196726223,67.2759637771046,364.129178289881,13.5422246179405,0.941131611550756,81.725855818816,"MPA 2020",0.0240334526015473
"2667","Squatina","MT",2021,597.062312705207,68.8402630792086,324.70112019627,13.630565830123,0.942002362010655,70.7143219423499,"MPA 2020",0.0235184923444118
"2668","Squatina","MT",2022,614.478639345687,70.4514838651165,290.401914556108,13.7234844823045,0.943129937379638,61.5222995976964,"MPA 2020",0.0230145672382739
"2669","Squatina","MT",2023,632.533508346449,72.1169965863128,260.861824134304,13.8207840136336,0.944507443611987,53.8082000527659,"MPA 2020",0.0225214408292067
"2670","Squatina","MT",2024,651.262563042201,73.8397248982221,235.430240105629,13.9222646702822,0.94612824663432,47.3015690263886,"MPA 2020",0.0220388817295336
"2671","Squatina","MT",2025,670.685872297964,75.6216102261781,213.479198351798,14.0277226805279,0.947985949896317,41.7868981004116,"MPA 2020",0.021566663509253
"2672","Squatina","MT",2026,690.819579910118,77.4644056182501,194.467981414239,14.1369494739022,0.950074373004052,37.0914269505871,"MPA 2020",0.0211045645897873
"2673","Squatina","MT",2027,711.678610453448,79.3698576642063,177.945117077103,14.249730946176,0.952387531347995,33.0758769239436,"MPA 2020",0.0206523681400071
"2674","Squatina","MT",2028,733.277242977853,81.3397482335577,163.536282134122,14.3658467725579,0.954919616645076,29.6273581100253,"MPA 2020",0.0202098619744804
"2675","Squatina","MT",2029,755.629174678536,83.3759040747934,150.930931075929,14.485069772055,0.957664978321083,26.6539019137093,"MPA 2020",0.019776838453901
"2676","Squatina","MT",2030,778.747460093271,85.4801990054325,139.87064332882,14.607165326482,0.960618105666034,24.0802189681946,"MPA 2020",0.0193530943876483
"2677","Squatina","MT",2031,802.644417424621,87.6545543462915,130.139566841628,14.7318908580977,0.963773610701021,21.8443875362708,"MPA 2020",0.0189384309384338
"2678","Squatina","MT",2032,827.331523903807,89.900938886951,121.55670979131,14.8589953702899,0.967126211700593,19.8952533373503,"MPA 2020",0.0185326535289888
"2679","Squatina","MT",2033,852.819305682912,92.2213686701678,113.969738890616,14.9882190561176,0.970670717319879,18.1903767950924,"MPA 2020",0.0181355717507517
"2680","Squatina","MT",2034,879.117223931694,94.61790665419,107.249979136305,15.1192929798341,0.974402011280526,16.6944040431722,"MPA 2020",0.0177469992745093
"2681","Squatina","MT",2035,906.233557991429,97.0926622593787,101.288367457088,15.2519388367596,0.978315037574091,15.3777678240304,"MPA 2020",0.0173667537629541
"2682","Squatina","MT_20",2015,597.740036067187,70.3092817650922,836.060544900806,16.5305627594897,1.15772980433147,236.030067958243,"MPA 2020",0.0283852942546647
"2683","Squatina","MT_20",2016,613.771575916774,71.8249382698796,716.158034198599,16.6034735403359,1.15697575057612,196.439820463402,"MPA 2020",0.0277770812368165
"2684","Squatina","MT_20",2017,630.475897194919,73.3959870053085,617.612524825624,16.6834785591346,1.15659053101872,164.662031556162,"MPA 2020",0.0271819015636476
"2685","Squatina","MT_20",2018,647.870939121582,75.0239640198146,536.063923813917,16.7703284752381,1.15656346046127,138.961169235988,"MPA 2020",0.0265994759670462
"2686","Squatina","MT_20",2019,665.974871537068,76.7104585025981,468.150288861788,16.8637767991916,1.15688435051814,118.028443339055,"MPA 2020",0.0260295311625744
"2687","Squatina","MT_20",2020,685.544306724319,78.5074905495671,415.644874333993,16.2253095983019,1.10716622466662,96.4769621938483,"MPA 2020",0.0243632459597972
"2688","Squatina","MT_20",2021,705.301433279805,80.3275856909647,368.345572609822,16.3266106980992,1.10811127443875,82.9358452539997,"MPA 2020",0.0238412189692944
"2689","Squatina","MT_20",2022,725.689738486188,82.2024113272559,327.426157133385,16.433519528336,1.10936241361582,71.6998848074773,"MPA 2020",0.0233303785501694
"2690","Squatina","MT_20",2023,746.829265362374,84.1406321071294,292.364709782338,16.5457989269994,1.11091146349701,62.3249042179657,"MPA 2020",0.0228304850041802
"2691","Squatina","MT_20",2024,768.762557156661,86.1456812775389,262.326271574541,16.6632085765854,1.11275056219858,54.4613939872215,"MPA 2020",0.022341303768849
"2692","Squatina","MT_20",2025,791.513519113539,88.2198365585067,236.518755289642,16.7855039872111,1.11487213780488,47.8325069220225,"MPA 2020",0.0218626053073994
"2693","Squatina","MT_20",2026,815.101389113469,90.3651545017848,214.265762188195,16.9124355330868,1.11726888282968,42.2175851370148,"MPA 2020",0.0213941650010496
"2694","Squatina","MT_20",2027,839.543987068452,92.5836847515784,195.005909694913,17.0437475440223,1.11993372988098,37.4397231861618,"MPA 2020",0.0209357630436105
"2695","Squatina","MT_20",2028,864.858407187371,94.8775192808678,178.276166763714,17.1791774543864,1.12285982843117,33.3563048555259,"MPA 2020",0.0204871843383413
"2696","Squatina","MT_20",2029,891.061098279063,97.2488037809232,163.694257469774,17.3184550126445,1.12604052260281,29.8517503962238,"MPA 2020",0.0200482183970124
"2697","Squatina","MT_20",2030,918.167794637218,99.6997403261638,150.943543526452,17.4613015552599,1.12946932988787,26.8319203371289,"MPA 2020",0.0196186592411298
"2698","Squatina","MT_20",2031,946.193407425245,102.232587974993,139.760721697817,17.6074293493597,1.13313992072531,24.219770200173,"MPA 2020",0.0191983053052742
"2699","Squatina","MT_20",2032,975.151902842351,104.849662823727,129.925957000621,17.7565410091208,1.13704609886871,21.9519564358717,"MPA 2020",0.0187869593425099
"2700","Squatina","MT_20",2033,1005.05617361668,107.553337853111,121.254983914137,17.9083289913222,1.14118178248159,19.9761704488156,"MPA 2020",0.0183844283318194
"2701","Squatina","MT_20",2034,1035.91790578817,110.346042637176,113.592767437128,18.0624751759251,1.14554098590406,18.249033362686,"MPA 2020",0.0179905233875206
"2702","Squatina","MT_20",2035,1067.74744174873,113.230262922167,106.80839630163,18.2186505378662,1.15011780203977,16.734425152131,"MPA 2020",0.0176050596706239
"2703","Squatina","MT_40",2015,703.596608645853,83.5802358448839,988.271032088965,19.2856564653811,1.36519344944616,272.441922896636,"MPA 2020",0.0281401226877466
"2704","Squatina","MT_40",2016,722.62372373756,85.391765027905,850.767377625912,19.375054550252,1.36446521170739,227.916074752983,"MPA 2020",0.0275371630735136
"2705","Squatina","MT_40",2017,742.446003156923,87.2692885127223,737.247178055371,19.4726312616569,1.3641673265339,192.000573230177,"MPA 2020",0.0269471242390721
"2706","Squatina","MT_40",2018,763.08469986309,89.2146410436167,642.902774861333,19.5781001439709,1.36428741079499,162.816188776915,"MPA 2020",0.0263697293280908
"2707","Squatina","MT_40",2019,784.561322723164,91.2297202712149,564.009600749375,19.6911774137796,1.36481365104928,138.938467555337,"MPA 2020",0.0258047074162442
"2708","Squatina","MT_40",2020,807.759784475414,93.3759252642266,502.846906997864,18.9493640760309,1.30629685607739,114.08588940056,"MPA 2020",0.0241528144801465
"2709","Squatina","MT_40",2021,831.18811431411,95.5500759693917,447.502568953635,19.0712632761698,1.30754523319777,98.5070389398611,"MPA 2020",0.0236352965101874
"2710","Squatina","MT_40",2022,855.364434209729,97.7895565391564,399.444308285065,19.1996263544589,1.30915106446505,85.527772966077,"MPA 2020",0.0231288684959913
"2711","Squatina","MT_40",2023,880.429119629279,100.104611910587,358.123008845157,19.3341779918474,1.31110484385014,74.6557934991125,"MPA 2020",0.0226332928093881
"2712","Squatina","MT_40",2024,906.432034810378,102.49931579582,322.604582488972,19.4746386778927,1.31339742720648,65.5021318370002,"MPA 2020",0.0221483369136195
"2713","Squatina","MT_40",2025,933.401261270273,104.976379090774,291.992793351297,19.6207235432875,1.31602000118352,57.7574598514517,"MPA 2020",0.0216737732542252
"2714","Squatina","MT_40",2026,961.359405044969,107.538252000187,265.518094310884,19.7721412540606,1.31896405363842,51.1742818446311,"MPA 2020",0.0212093791522651
"2715","Squatina","MT_40",2027,990.327386668038,110.187376715613,242.539239365963,19.9285929697407,1.32222134542346,45.5534353193168,"MPA 2020",0.0207549366998273
"2716","Squatina","MT_40",2028,1020.3252462235,112.926245449419,222.525477802281,20.0897713686248,1.3257838834374,40.733779366773,"MPA 2020",0.0203102326577727
"2717","Squatina","MT_40",2029,1051.3722341768,115.75741383232,205.037192475731,20.2553597441071,1.32964389483816,36.5842618459278,"MPA 2020",0.0198750583556694
"2718","Squatina","MT_40",2030,1083.48672783371,118.683504019554,189.709111005598,20.4250311767829,1.33379380232313,32.9977760684172,"MPA 2020",0.0194492095938688
"2719","Squatina","MT_40",2031,1116.68610170496,121.707205359641,176.236573981973,20.5984477877435,1.33822620039138,29.8863737192837,"MPA 2020",0.0190324865476789
"2720","Squatina","MT_40",2032,1150.98658246254,124.831274414249,164.364480347141,20.7752600791138,1.34293383251002,27.1775127697145,"MPA 2020",0.0186246936735896
"2721","Squatina","MT_40",2033,1186.40309615429,128.058534729193,153.878408386255,20.9551063684352,1.34790956911366,24.8111003457929,"MPA 2020",0.0182256396175057
"2722","Squatina","MT_40",2034,1222.94911000116,131.391876438588,144.597467998316,21.1376123239619,1.35314638637294,22.7371499003372,"MPA 2020",0.0178351371249461
"2723","Squatina","MT_40",2035,1260.63646994509,134.834255711079,136.368525141769,21.3223906082941,1.35863734567423,20.9139158104773,"MPA 2020",0.0174530029531655
"2724","Squatina","MT_60",2015,802.638011534313,95.8099522102399,1126.8903098374,22.0407503171898,1.57011209170662,309.400758844481,"MPA 2020",0.0281900925953196
"2725","Squatina","MT_60",2016,824.296181012724,97.8786678059392,970.969696385337,22.1416222158971,1.56914713676448,259.077786784316,"MPA 2020",0.0275860623316001
"2726","Squatina","MT_60",2017,846.859875641798,100.022751508969,842.13360568476,22.2518554488676,1.56867825729543,218.447466833778,"MPA 2020",0.0269949757883497
"2727","Squatina","MT_60",2018,870.353247004399,102.244287643398,734.9736233715,22.3711210053168,1.56869102700944,185.402293530857,"MPA 2020",0.0264165556177315
"2728","Squatina","MT_60",2019,894.800738877316,104.545431883447,645.295257814509,22.4990930829955,1.56917168150841,158.342899900871,"MPA 2020",0.025850530414442
"2729","Squatina","MT_60",2020,921.212122745667,106.99674425641,575.736836021644,21.6503339583912,1.501774712216,130.12284338517,"MPA 2020",0.0241957041581742
"2730","Squatina","MT_60",2021,947.88256681052,109.479566692266,512.744039016551,21.7884608264542,1.50309229376076,112.44042632097,"MPA 2020",0.0236772672441517
"2731","Squatina","MT_60",2022,975.403983340548,112.036859377399,458.007092404058,21.9339823093836,1.5048212379343,97.6978488760904,"MPA 2020",0.0231699399761589
"2732","Squatina","MT_60",2023,1003.93663351787,114.680369922716,410.914075526122,22.0865828855616,1.50695046240859,85.3402194362624,"MPA 2020",0.0226734843041478
"2733","Squatina","MT_60",2024,1033.53736088372,117.414749423904,370.410820461466,22.2459423701728,1.50946930512669,74.928753537178,"MPA 2020",0.0221876672785187
"2734","Squatina","MT_60",2025,1064.23812402668,120.243081258373,335.483558645933,22.4117345785576,1.51236748818423,66.1142353046488,"MPA 2020",0.0217122609408136
"2735","Squatina","MT_60",2026,1096.06462894026,123.168147926364,305.260869342441,22.5836260604679,1.51563508346214,58.6170474983251,"MPA 2020",0.0212470422167486
"2736","Squatina","MT_60",2027,1129.04065949338,126.19272136074,279.016052772748,22.7612749077645,1.51926247986836,52.2120198028726,"MPA 2020",0.0207917928115369
"2737","Squatina","MT_60",2028,1163.18899773001,129.319629534983,256.147230314862,22.944329639077,1.52324035205818,46.716845077866,"MPA 2020",0.0203462991074519
"2738","Squatina","MT_60",2029,1198.5315282997,132.551771784653,236.155566305838,23.1324281658743,1.52755963051408,41.9831607019997,"MPA 2020",0.0199103520635843
"2739","Squatina","MT_60",2030,1235.08914374945,135.892122306358,218.626346103431,23.3251968452626,1.53221147287599,37.8896365443073,"MPA 2020",0.0194837471177447
"2740","Squatina","MT_60",2031,1272.88159720869,139.343730856126,203.213483033794,23.5222496256283,1.53718723642252,34.33658496839,"MPA 2020",0.0190662840904668
"2741","Squatina","MT_60",2032,1311.92733751498,142.909722701048,189.627036200418,23.7231872919716,1.54247845161279,31.2417332544293,"MPA 2020",0.0186577670910662
"2742","Squatina","MT_60",2033,1352.2433355325,146.593298283481,177.623178192604,23.9275968184034,1.54807679660648,28.5368895075849,"MPA 2020",0.0182580044257113
